run_name,iter,key_orth_layer0,sharp_layer0,sharp_layer1,sharp_layer2,sharp_layer3,sharp_layer4,sharp_layer5
model_C_p03,80000,0.13270145393908023,1.3520762979984284,1.359675544500351,1.5096063673496247,1.4306624054908752,1.3714903593063354,1.1739843219518662
model_C_p03,90000,0.13472519926726817,1.421340274810791,1.2918369710445403,1.4589851260185243,1.437489205598831,1.4219597816467284,1.2298381865024566
model_C_p03,100000,0.1268707450479269,1.352586531639099,1.4027600467205048,1.4338982999324799,1.4122026324272157,1.3286174833774567,1.1073355287313462
model_C_p03,110000,0.13157771490514278,1.4442975044250488,1.3346291720867156,1.34749995470047,1.2955652713775634,1.268611454963684,1.187897428870201
model_C_p03,120000,0.12409704253077507,1.4229288578033448,1.3801053047180176,1.362714809179306,1.3638740956783295,1.2654034674167634,1.2140644520521164
model_C_p03,130000,0.12993950806558133,1.3912916421890258,1.343748152256012,1.4351348400115966,1.3911079466342926,1.2865287482738494,1.2276274681091308
model_C_p03,140000,0.12328648418188096,1.4040892660617827,1.4035601496696473,1.4124749541282653,1.4527996301651,1.2573998600244523,1.3511865794658662
model_D_p00,500,0.8714723646640777,2.006805682182312,1.5503294110298156,1.5541370570659638,1.6681775212287904,1.6606834411621094,1.722734397649765
model_D_p00,1000,0.8428929328918457,1.8451256811618806,1.359502950310707,1.4030454099178313,1.4389388680458068,1.6367119133472443,1.6802180469036103
model_D_p00,1500,0.8416220009326935,1.7996994078159332,1.241627997159958,1.4581604421138763,1.4060962170362472,1.4466212511062622,1.4823950737714768
model_D_p00,2000,0.841823610663414,1.8530757188796998,1.271636602282524,1.235252107679844,1.4129762679338456,1.4715060770511628,1.3987537026405334
model_D_p00,2500,0.8370032578706741,1.7859664976596832,1.3241805464029313,1.191157442331314,1.2922057196497918,1.4367596328258514,1.3786160796880722
model_D_p00,3000,0.8090593934059143,1.7821601748466491,1.2960861444473266,1.1296937674283982,1.3214091196656228,1.3698766350746154,1.3386881172657012
model_D_p00,3500,0.8283283084630966,1.7747689306735992,1.26538228392601,0.9863807380199432,1.1664625659585,1.3435113251209259,1.3802984446287154
model_D_p00,4000,0.8000497192144393,1.722214835882187,1.429036882519722,0.9588241204619408,1.1521284848451614,1.2653331130743026,1.2439524680376053
model_D_p00,4500,0.8024858206510543,1.7446776628494263,1.42955484688282,1.1824947118759155,1.1597162693738938,1.1338907182216644,1.1692669957876205
model_D_p00,5000,0.7986038029193878,1.7157431185245513,1.5159222483634949,1.0881441533565521,1.0338847160339355,1.0533684879541396,1.0782496273517608
model_D_p00,5500,0.8150782406330108,1.757850456237793,1.4968158841133117,1.0234966903924942,1.1321228921413422,1.0299861967563628,0.9830481559038162
model_D_p00,6000,0.828640615940094,1.7213263273239137,1.4996726393699646,1.147207310795784,1.00385220348835,1.042661489546299,0.9820498317480088
model_D_p00,6500,0.8334788590669632,1.7749532401561736,1.6518203020095825,1.1115813165903092,1.1667331516742707,1.1585160732269286,0.9973561495542527
model_D_p00,7000,0.8317990124225616,1.777620005607605,1.4710101723670959,1.0176300168037415,1.0906294226646422,0.9825924575328827,0.8234880194067955
model_D_p00,7500,0.8347532421350479,1.7459799528121949,1.523058784008026,1.026348426938057,1.070828950405121,0.9129666209220886,0.8654997885227204
model_D_p00,8000,0.824552696943283,1.748097687959671,1.2666036367416382,1.0115526854991912,1.1316024959087372,0.9761849105358124,0.7914562806487083
model_D_p00,8500,0.818510627746582,1.7671905755996704,1.471508687734604,0.9424927324056626,1.0774220526218414,0.9278937488794327,0.8378762513399124
model_D_p00,9000,0.829944771528244,1.7942990958690643,1.4874722063541412,1.1083943098783493,1.069823181629181,0.9271799236536026,0.7251907527446747
model_D_p00,9500,0.837343493103981,1.8129143476486207,1.5189022839069366,1.0643793970346451,0.9263643592596054,0.9342889845371246,0.6855000793933869
model_D_p00,10000,0.834216034412384,1.735750323534012,1.5444995164871216,0.9077744901180267,0.9527347564697266,0.968434140086174,0.6723710834980011
model_D_p00,10500,0.8297819823026658,1.8013704895973206,1.6315743327140808,0.9468251258134842,1.0068703413009643,0.8306028679013252,0.640609136223793
model_D_p00,11000,0.8276380330324173,1.7141118466854095,1.4467120170593262,0.9755020618438721,1.0204465121030808,0.883514279127121,0.667125353217125
model_D_p00,11500,0.8180004745721817,1.7245051324367524,1.5667727708816528,0.8736793637275696,1.0500782430171967,0.8642076104879379,0.5992841929197311
model_D_p00,12000,0.8170570313930512,1.745681881904602,1.3957246124744416,0.9461538851261139,0.959679302573204,0.8052575066685677,0.5916487619280815
model_D_p00,12500,0.813347852230072,1.733258104324341,1.600725817680359,0.927371135354042,0.9666136726737022,0.8577183008193969,0.6140019059181213
model_D_p00,13000,0.8263137310743331,1.7567812561988831,1.7135858595371247,0.9868137151002884,0.7441732317209244,0.8608940213918685,0.6163686871528625
model_D_p00,13500,0.8231750935316086,1.7300895929336548,1.7561152279376984,0.9019791841506958,0.8073697790503502,0.9073598891496658,0.6407579109072685
model_D_p00,14000,0.8289699465036392,1.7206200957298279,1.7562521815299987,1.0047394007444381,0.8636897265911102,0.9754100680351258,0.596277879178524
model_D_p00,14500,0.8364690542221069,1.7462785482406615,1.7813468039035798,1.014788556098938,0.7338418930768966,0.9855401694774628,0.6127674296498299
model_D_p00,15000,0.8358796745538711,1.7656406581401825,1.71772101521492,0.8116054683923721,0.757568284869194,0.8255301386117935,0.6611144691705704
model_D_p00,15500,0.8263445019721984,1.7477940678596497,1.6420796990394593,0.9413909465074539,0.7311820730566978,0.8262207776308059,0.6026643842458725
model_D_p00,16000,0.8331877022981644,1.7608649909496308,1.7740614116191864,0.9799223333597183,0.7925812602043152,0.809534004330635,0.6331816002726555
model_D_p00,16500,0.840339994430542,1.7994673192501067,1.7404950380325317,0.9181647300720215,0.6987313657999039,0.6437174543738365,0.6120374947786331
model_D_p00,17000,0.828487092256546,1.7629880547523498,1.6823004245758058,0.8394413590431213,0.6531710475683212,0.7620128944516182,0.6741860643029213
model_D_p00,17500,0.8375436693429947,1.6895098209381103,1.7550667703151703,0.894548961520195,0.7116884261369705,0.6220839291810989,0.6289707690477371
model_D_p00,18000,0.8305781215429306,1.728069406747818,1.7777572214603423,0.9803644269704819,0.5656748712062836,0.7068095520138741,0.7129658639431
model_D_p00,18500,0.8180881977081299,1.6999827027320862,1.7942430555820466,0.9180958181619644,0.5714859649538994,0.6319404497742653,0.534873154759407
model_D_p00,19000,0.8212812691926956,1.8095183789730072,1.8041671752929687,0.8701115041971207,0.6416463539004326,0.6103318691253662,0.620822374522686
model_D_p00,19500,0.8303622722625732,1.7980867981910706,1.8311791241168975,0.9840643733739853,0.6020653262734413,0.725925375521183,0.6676521971821785
model_D_p00,20000,0.8299769133329391,1.779156005382538,1.8344361424446105,0.9727702856063842,0.5192033216357231,0.6624723047018051,0.6456168815493584
model_D_p00,30000,0.8368272542953491,1.7754653632640838,1.9287041306495667,0.8676511198282242,0.32612703926861286,0.5855303317308426,0.49130691066384313
model_D_p00,40000,0.8398717403411865,1.6900408506393432,1.933414214849472,0.95573590695858,0.47680708914995196,0.5687283657491207,0.4519390553236008
model_D_p00,50000,0.8429543495178222,1.8022849440574646,1.946958303451538,0.9690080523490906,0.4829737275838852,0.6634396106004715,0.6353945389389992
model_D_p00,60000,0.8456904381513596,1.7837504744529724,1.9253671586513519,0.9277423560619354,0.48710485845804213,0.6969070911407471,0.599618299305439
model_D_p00,70000,0.8437506049871445,1.7681042850017548,1.8792537093162536,0.8003711253404617,0.46516153812408445,0.7189181163907051,0.4356667798012495
model_D_p00,80000,0.8463941305875778,1.7630961120128632,1.888738477230072,0.7096058428287506,0.5806244373321533,0.5926971457898617,0.35724418573081496
model_D_p00,90000,0.8328438967466354,1.7391592144966126,1.8302541077136993,0.8029743313789368,0.5876266352832318,0.7959236294031143,0.5563204005360604
model_D_p00,100000,0.8249279767274856,1.815102744102478,1.8586668968200684,0.8624667704105378,0.6631733760237694,0.9424873441457748,0.8563411876559257
model_D_p00,110000,0.8108275294303894,1.7858365416526794,1.8284846425056458,0.8165370732545852,0.685235683619976,0.8370030522346497,1.3061133652925492
model_D_p00,120000,0.7893508017063141,1.764735859632492,1.8213232457637787,0.8125186800956726,0.8040025919675827,0.8387466728687286,1.0782563894987107
model_D_p00,130000,0.8041773438453674,1.7915040016174317,1.8827362716197968,0.7835553109645843,0.9276394307613373,0.7053616210818291,0.6789584189653397
model_D_p00,140000,0.777112802863121,1.789543217420578,1.829398763179779,0.7662210017442703,0.9868723183870316,0.7526561185717583,1.0857742697000503
