run_name,iter,key_orth_layer0,sharp_layer0,sharp_layer1,sharp_layer2,sharp_layer3,sharp_layer4,sharp_layer5
model_A_matched_p03,110000,0.15146400034427643,1.6543269455432892,1.7874487042427063,1.903995645046234,1.9237711668014525,1.862259143590927,1.2853315949440003
model_A_matched_p03,120000,0.1911709003150463,1.905177229642868,1.8536057412624358,1.9649023056030273,1.9227869868278504,1.767666858434677,1.362632942199707
model_A_matched_p03,130000,0.250585924834013,1.9810235261917115,1.8599587082862854,1.9775243043899535,1.9889214932918549,1.7754915356636047,1.2871676504611969
model_A_matched_p03,140000,0.23205843195319176,1.978496652841568,1.8672293961048125,1.9325642883777618,1.9789650321006775,1.7674809575080872,1.3306877195835114
model_B_mismatched_p00,500,0.5542748957872391,1.9789670825004577,1.822752833366394,1.821229588985443,1.8283327102661133,1.9075356006622315,1.9320418119430542
model_B_mismatched_p00,1000,0.5176877975463867,2.0266577780246733,1.5653234779834748,1.5761062920093536,1.853688257932663,1.8630029261112213,1.8381817042827606
model_B_mismatched_p00,1500,0.5143315762281417,2.0344494104385378,1.5363173365592957,1.393764317035675,1.7201143860816956,1.8188458621501922,1.8514065861701965
model_B_mismatched_p00,2000,0.5174225226044655,2.0509776949882506,1.4374349296092988,1.4633756458759308,1.6663254976272583,1.6803054988384247,1.764213114976883
model_B_mismatched_p00,2500,0.49597384929656985,2.1132349133491517,1.4251096725463868,1.211848971247673,1.497158843278885,1.5216889560222626,1.6139745235443115
model_B_mismatched_p00,3000,0.5123949468135833,2.120815581083298,1.3524720966815948,1.059465155005455,1.5323133289813995,1.5278130650520325,1.549114954471588
model_B_mismatched_p00,3500,0.5074158251285553,2.1306903183460237,1.2673488020896913,1.1857631623744964,1.286415058374405,1.458621346950531,1.426910835504532
model_B_mismatched_p00,4000,0.5074651598930359,2.1010313510894774,1.369509106874466,1.2026068300008774,1.3212961733341217,1.5162128806114197,1.3881622821092605
model_B_mismatched_p00,4500,0.5414170309901237,1.9755963861942292,1.1705467611551286,1.2152340024709702,1.2654553383588791,1.3576705873012542,1.433431589603424
model_B_mismatched_p00,5000,0.495404052734375,1.863670253753662,1.1096092224121095,1.3442545533180237,1.27963889837265,1.4380182325839996,1.388089555501938
model_B_mismatched_p00,5500,0.4942351669073105,1.8613592863082886,1.4061100780963898,1.1431971430778503,1.3090974926948546,1.493356192111969,1.4257316172122956
model_B_mismatched_p00,6000,0.4811435416340828,1.8824878275394439,1.206454399228096,1.2899712145328521,1.2517345547676086,1.414645290374756,1.3355159223079682
model_B_mismatched_p00,6500,0.4641893729567528,1.85274298787117,1.4517219126224519,1.1483793675899505,1.31173974275589,1.501911497116089,1.561056023836136
model_B_mismatched_p00,7000,0.5270543411374092,1.9948028087615968,1.5412472546100617,1.248585957288742,1.2686119467020034,1.6517942249774933,1.4224352657794952
model_B_mismatched_p00,7500,0.5070471510291099,1.9444618940353393,1.4056538820266724,1.345651489496231,1.2974122703075408,1.5369152545928955,1.4009765684604645
model_B_mismatched_p00,8000,0.5307894945144653,1.9034059703350068,1.3353730857372283,1.2815963923931122,1.3208303153514862,1.5592473864555358,1.3146616876125337
model_B_mismatched_p00,8500,0.49102097898721697,1.8970087766647339,1.4360922276973724,1.2961768209934235,1.3444368541240692,1.5195654153823852,1.4066239833831786
model_B_mismatched_p00,9000,0.4757536590099335,1.935571801662445,1.505557268857956,1.3932575106620788,1.3237757503986358,1.469715654850006,1.3600000143051147
model_B_mismatched_p00,9500,0.507462103664875,2.0228820741176605,1.441791594028473,1.273384189605713,1.385421198606491,1.6309410274028777,1.399122166633606
model_B_mismatched_p00,10000,0.4959707945585251,2.038903671503067,1.6654110610485078,1.3895337760448456,1.420146244764328,1.5089585721492766,1.3897093415260315
model_B_mismatched_p00,10500,0.48509462624788285,1.9715563178062439,1.4926064550876617,1.525213360786438,1.3174703657627105,1.5456918716430663,1.3087587296962737
model_B_mismatched_p00,11000,0.5002086967229843,2.028725928068161,1.541263961791992,1.4342696011066436,1.422732847929001,1.544358479976654,1.260685133934021
model_B_mismatched_p00,11500,0.5011668533086777,1.9603596687316895,1.7159599125385285,1.3325307667255402,1.3159304767847062,1.414654129743576,1.2225550562143326
model_B_mismatched_p00,12000,0.49129265993833543,2.0192404270172117,1.8268682420253755,1.446906578540802,1.3229192793369293,1.3248779356479645,1.1461837112903595
model_B_mismatched_p00,12500,0.5014613449573517,1.9754826128482819,1.8285646259784698,1.558065700531006,1.3172068476676941,1.3377082347869873,1.0748396694660187
model_B_mismatched_p00,13000,0.47542326152324677,1.9682405114173889,1.6980775535106658,1.4712397098541259,1.3837653875350953,1.4418856918811798,1.0748829662799835
model_B_mismatched_p00,13500,0.4603355437517166,1.9587162137031555,1.745393043756485,1.2828089714050293,1.302537089586258,1.258846366405487,1.1399471074342729
model_B_mismatched_p00,14000,0.4690540164709091,2.0049176156520843,1.7024139404296874,1.4787894308567047,1.36784126162529,1.317484474182129,1.1005919009447098
model_B_mismatched_p00,14500,0.4817353099584579,2.038654750585556,1.8465772151947022,1.2809316277503968,1.3317988514900208,1.2524264872074127,1.1234834760427475
model_B_mismatched_p00,15000,0.4844332367181778,2.0310005605220796,1.7000976383686066,1.5041417479515076,1.3361717283725738,1.2792132139205932,1.0440431088209152
model_B_mismatched_p00,15500,0.47289749681949617,2.0134540796279907,1.9180068492889404,1.4081608831882477,1.325534775853157,1.2625177919864654,1.0791297107934952
model_B_mismatched_p00,16000,0.4860211044549942,2.042969661951065,2.0354926586151123,1.4301639020442962,1.2243298411369323,1.283918422460556,0.9916026264429092
model_B_mismatched_p00,16500,0.4704840794205666,2.015232449769974,2.0025319039821623,1.4816526651382447,1.213710457086563,1.1757666915655136,0.9798767417669296
model_B_mismatched_p00,17000,0.4716290310025215,2.0161321222782136,1.844808179140091,1.3810622990131378,1.2924087047576904,1.3486888468265534,0.8575056612491607
model_B_mismatched_p00,17500,0.4711122319102287,2.046844112873077,1.9729424834251403,1.4391724407672881,1.2176039904356002,1.2275704830884933,0.9005999743938446
model_B_mismatched_p00,18000,0.4684221014380455,2.034998869895935,2.072379559278488,1.3676952481269837,1.2603978633880615,1.2785545408725738,0.8399577796459198
model_B_mismatched_p00,18500,0.4714823469519615,2.0298601746559144,2.059159129858017,1.4632331788539887,1.1468862265348434,1.2054841727018357,0.901425975561142
model_B_mismatched_p00,19000,0.46943545192480085,2.0447855949401856,2.0522978007793427,1.359518963098526,1.2148411214351653,1.2782535880804062,0.8093849778175354
model_B_mismatched_p00,19500,0.4701091438531876,2.036459964513779,2.0145421624183655,1.4348905324935912,1.23805890083313,1.245615416765213,0.8503793358802796
model_B_mismatched_p00,20000,0.4770005986094475,2.0415598869323732,2.0776454865932465,1.263259881734848,1.1904091835021973,1.171873188018799,0.8009705752134323
model_B_mismatched_p00,30000,0.49330701380968095,1.9226936221122741,2.048153281211853,1.3269091635942458,1.0170356452465057,0.9419862926006317,0.6614787742495537
model_B_mismatched_p00,40000,0.519790181517601,1.8670059621334076,1.8137154221534728,1.4444178760051727,0.8276899978518486,1.0798341900110244,0.29065020438283684
model_B_mismatched_p00,50000,0.48579668551683425,1.9297664940357209,1.9015457510948182,1.3216921865940094,0.9364392727613449,0.9149598121643067,0.20654626619070768
model_B_mismatched_p00,60000,0.46941504925489425,1.996950900554657,1.5111286878585815,1.6425471603870392,1.077666899561882,1.128928792476654,0.721822538971901
model_B_mismatched_p00,70000,0.5453087955713272,1.8895883977413177,1.577485579252243,1.4751964807510376,0.8853866428136825,0.9193024128675461,0.6837489917874336
model_B_mismatched_p00,80000,0.5417681097984314,1.8796983182430267,1.5031032800674438,1.2092570632696151,0.935840505361557,0.7824444532394409,0.6379580348730087
model_B_mismatched_p00,90000,0.5087535038590432,1.9005995571613312,1.394675499200821,0.9872737050056457,0.8741290956735611,0.7227037668228149,0.7112816914916038
model_B_mismatched_p00,100000,0.4636786550283432,1.8510587573051454,1.3054433405399322,0.8916095852851867,0.8678919181227684,0.727108009159565,0.6865342035889626
model_B_mismatched_p00,110000,0.4663561597466469,1.828785353899002,1.0599828243255616,1.0026589930057526,0.9700688809156418,0.8070101350545883,0.591508912295103
model_B_mismatched_p00,120000,0.43620207011699674,1.8140057742595672,1.1002485752105713,0.7893359571695328,0.9585549384355545,0.9507055401802063,0.6522789761424065
model_B_mismatched_p00,130000,0.4260813668370247,1.8146734833717346,1.1487339735031128,0.6630735352635384,0.902178144454956,0.713268218934536,0.8049759536981582
model_B_mismatched_p00,140000,0.4288927584886551,1.80226309299469,1.1099455416202546,0.7740414872765541,0.8167071521282196,0.6813884675502777,0.9091196924448013
